Leak_id,avg_pressure,total_water_loss,Link,Coef,Link_id,ID,Diameter,detect_cost,repair_cost,total_cost,rank,evaluate_flag
Leak_1815,28.064552,348.10397,L2450,0.07039,L2450_1,L2450,75,334.38867577771185,175.42964783851863,509.8183236162305,0.682800043198741,0
Leak_1850,40.65512,287.87524,L2480,0.04023,L2480,L2480,110,778.0447301844532,245.06309165207665,1023.1078218365299,0.2813733196017156,0
Leak_508,33.917366,279.162,L1411,0.0468,L1411_2,L1411,110,647.3091598676633,246.37832197854397,893.6874818462072,0.3123709271701849,0
Leak_1683,43.7775,269.99088,L2320,0.03514,L2320,L2320,90,897.2226220078445,198.32565260655304,1095.5482746143975,0.24644361321199643,0
Leak_525,41.87156,237.5612,L1433,0.03223,L1433,L1433,110,973.389213752729,243.13537131635695,1216.524585069086,0.19527858780547264,0
Leak_1867,41.85544,230.78458,L2493,0.03133,L2493,L2493,63,998.230305113806,153.1936423101318,1151.4239474239378,0.20043405987199261,0
Leak_1832,38.090538,224.44121,L2463,0.03348,L2463_1,L2463,110,939.9098969263291,243.46620469541088,1183.37610162174,0.18966177158568617,0
Leak_38,20.264278,193.14452,L1030,0.05542,L1030_1,L1030,75,508.49939023127996,173.9703737926229,682.4697640239028,0.2830081655961043,0
Leak_1934,29.567604,187.3689,L2554,0.03683,L2554_1,L2554,110,855.7549110997962,244.29535841147535,1100.0502695112716,0.17032757654576905,0
Leak_1837,35.75423,169.01196,L2468,0.02687,L2468,L2468,63,1131.0073970129147,152.35151989728496,1283.3589169101997,0.13169500804773795,0
Leak_790,21.651566,163.2019,L163,0.0439,L163,L163,60,702.0636127237829,151.27516288938293,853.3387756131658,0.1912510118617385,0
Leak_1557,43.05778,137.59229,L2224,0.01815,L2224,L2224,63,1443.7858661781845,150.20000931141897,1593.9858754896036,0.08631963888261406,0
Leak_188,12.469363,137.26773,L116,0.06558,L116,L116,100,382.5976888465942,224.6545562784936,607.2522451250878,0.2260473004667358,0
Leak_2788,15.591945,132.93938,L328,0.05018,L328,L328,150,588.8573807207022,371.83399400133476,960.6913747220369,0.13837885956821347,0
Leak_1819,43.980667,130.68903,L2452,0.01684,L2452,L2452,400,1497.7271675324537,2053.9088689715113,3551.636036503965,0.03679685208047087,0
Leak_1211,35.441826,103.3341,L1942,0.01688,L1942,L1942,250,1496.0506521286952,840.4270638117979,2336.477715940493,0.044226443124591626,1
Leak_204,18.571205,100.12794,L1169,0.03153,L1169_2,L1169,90,992.6558384796758,197.5592262437759,1190.2150647234516,0.08412591999930652,0
Leak_3128,17.024822,98.66443,L61,0.03333,L61_1,L61,32,943.8658201169146,126.58212474933158,1070.4479448662462,0.09217115991872518,0
Leak_763,10.634,97.448975,L1605,0.05512,L1605_1,L1605,90,512.7887753049775,201.508513920885,714.2972892258625,0.1364263536754952,0
Leak_2153,11.169333,95.90341,L2739,0.05238,L2739,L2739,63,553.6784019724349,156.0120307773151,709.69043274975,0.13513414784760341,0
Leak_1730,29.958168,94.30695,L2365,0.01822,L2365_2,L2365,140,1440.958817293415,324.54775960553684,1765.5065768989518,0.05341637049906805,0
Leak_481,20.969326,94.12393,L1390,0.02553,L1390,L1390,75,1174.2489331109086,169.24008157503675,1343.4890146859454,0.0700593237874506,0
Leak_243,14.022882,84.72949,L1204,0.03575,L1204,L1204,75,882.0281894608646,171.2949116383416,1053.3231010992063,0.08044017272485494,0
Leak_533,57.284126,83.69691,L1443,0.0083,L1443_1,L1443,350,1902.3096198830247,1543.1136884559007,3445.4233083389254,0.024292198535049728,1
Leak_1827,51.25014,82.7775,L2459,0.00916,L2459,L2459,350,1857.0491275538777,1548.8315215536047,3405.8806491074824,0.024304285694680062,0
Leak_2243,21.301235,82.600624,L2821,0.02289,L2821_1,L2821,110,1264.3380914271982,240.16010876934433,1504.4982001965425,0.05490244127489285,0
Leak_532,57.29069,82.488655,L1443,0.00818,L1443,L1443,350,1908.7121304000195,1542.2690761722686,3450.981206572288,0.023902956913597475,1
Leak_1273,5.774231,79.44237,L1985,0.0867,L1985,L1985,110,211.7960993510561,251.73914233147374,463.5352416825299,0.17138366279412284,0
Leak_1328,10.914732,77.09675,L2038,0.0425,L2038_2,L2038,250,730.1310337600896,868.8350718047641,1598.9661055648537,0.04821662453239773,0
Leak_1988,31.24993,75.47937,L2603,0.01402,L2603,L2603,110,1620.7819814098525,235.89789523288542,1856.679876642738,0.040652872402360415,0
